match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1490420,2025/26,2025-10-07,"Barsapara Cricket Stadium, Guwahati",1,0.1,Bangladesh,England,Rubya Haider,Sharmin Akhter,LK Bell,1,0,,,,,,,,,
1490420,2025/26,2025-10-07,"Barsapara Cricket Stadium, Guwahati",1,0.2,Bangladesh,England,Sharmin Akhter,Rubya Haider,LK Bell,0,0,,,,,,,,,
1490420,2025/26,2025-10-07,"Barsapara Cricket Stadium, Guwahati",1,0.3,Bangladesh,England,Sharmin Akhter,Rubya Haider,LK Bell,0,0,,,,,,,,,
1490420,2025/26,2025-10-07,"Barsapara Cricket Stadium, Guwahati",1,0.4,Bangladesh,England,Sharmin Akhter,Rubya Haider,LK Bell,0,0,,,,,,,,,
1490420,2025/26,2025-10-07,"Barsapara Cricket Stadium, Guwahati",1,0.5,Bangladesh,England,Sharmin Akhter,Rubya Haider,LK Bell,4,0,,,,,,,,,
1490420,2025/26,2025-10-07,"Barsapara Cricket Stadium, Guwahati",1,0.6,Bangladesh,England,Sharmin Akhter,Rubya Haider,LK Bell,0,0,,,,,,,,,
1490420,2025/26,2025-10-07,"Barsapara Cricket Stadium, Guwahati",1,1.1,Bangladesh,England,Rubya Haider,Sharmin Akhter,LCN Smith,1,0,,,,,,,,,
1490420,2025/26,2025-10-07,"Barsapara Cricket Stadium, Guwahati",1,1.2,Bangladesh,England,Sharmin Akhter,Rubya Haider,LCN Smith,0,0,,,,,,,,,
1490420,2025/26,2025-10-07,"Barsapara Cricket Stadium, Guwahati",1,1.3,Bangladesh,England,Sharmin Akhter,Rubya Haider,LCN Smith,0,1,1,,,,,,,,
1490420,2025/26,2025-10-07,"Barsapara Cricket Stadium, Guwahati",1,1.4,Bangladesh,England,Sharmin Akhter,Rubya Haider,LCN Smith,0,0,,,,,,,,,
1490420,2025/26,2025-10-07,"Barsapara Cricket Stadium, Guwahati",1,1.5,Bangladesh,England,Sharmin Akhter,Rubya Haider,LCN Smith,0,0,,,,,,,,,
1490420,2025/26,2025-10-07,"Barsapara Cricket Stadium, Guwahati",1,1.6,Bangladesh,England,Sharmin Akhter,Rubya Haider,LCN Smith,0,0,,,,,,,,,
1490420,2025/26,2025-10-07,"Barsapara Cricket Stadium, Guwahati",1,1.7,Bangladesh,England,Sharmin Akhter,Rubya Haider,LCN Smith,0,0,,,,,,,,,
