match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1459897,2024/25,2025-01-10,"Saurashtra Cricket Association Stadium, Rajkot",1,0.1,Ireland,India,S Forbes,GH Lewis,TR Sadhu,0,0,,,,,,,,,
1459897,2024/25,2025-01-10,"Saurashtra Cricket Association Stadium, Rajkot",1,0.2,Ireland,India,S Forbes,GH Lewis,TR Sadhu,4,0,,,,,,,,,
1459897,2024/25,2025-01-10,"Saurashtra Cricket Association Stadium, Rajkot",1,0.3,Ireland,India,S Forbes,GH Lewis,TR Sadhu,0,2,2,,,,,,,,
1459897,2024/25,2025-01-10,"Saurashtra Cricket Association Stadium, Rajkot",1,0.4,Ireland,India,GH Lewis,S Forbes,TR Sadhu,0,0,,,,,,,,,
1459897,2024/25,2025-01-10,"Saurashtra Cricket Association Stadium, Rajkot",1,0.5,Ireland,India,GH Lewis,S Forbes,TR Sadhu,0,0,,,,,,,,,
1459897,2024/25,2025-01-10,"Saurashtra Cricket Association Stadium, Rajkot",1,0.6,Ireland,India,GH Lewis,S Forbes,TR Sadhu,0,0,,,,,,,,,
1459897,2024/25,2025-01-10,"Saurashtra Cricket Association Stadium, Rajkot",1,0.7,Ireland,India,GH Lewis,S Forbes,TR Sadhu,0,0,,,,,,,,,
1459897,2024/25,2025-01-10,"Saurashtra Cricket Association Stadium, Rajkot",1,1.1,Ireland,India,S Forbes,GH Lewis,SG Satghare,0,0,,,,,,,,,
1459897,2024/25,2025-01-10,"Saurashtra Cricket Association Stadium, Rajkot",1,1.2,Ireland,India,S Forbes,GH Lewis,SG Satghare,0,0,,,,,,,,,
1459897,2024/25,2025-01-10,"Saurashtra Cricket Association Stadium, Rajkot",1,1.3,Ireland,India,S Forbes,GH Lewis,SG Satghare,1,0,,,,,,,,,
