match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,0.1,New Zealand,Sri Lanka,SW Bates,GE Plimmer,WGAKK Kulasuriya,1,0,,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,0.2,New Zealand,Sri Lanka,GE Plimmer,SW Bates,WGAKK Kulasuriya,0,0,,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,0.3,New Zealand,Sri Lanka,GE Plimmer,SW Bates,WGAKK Kulasuriya,0,0,,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,0.4,New Zealand,Sri Lanka,GE Plimmer,SW Bates,WGAKK Kulasuriya,0,2,,,,2,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,0.5,New Zealand,Sri Lanka,GE Plimmer,SW Bates,WGAKK Kulasuriya,0,0,,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,0.6,New Zealand,Sri Lanka,GE Plimmer,SW Bates,WGAKK Kulasuriya,0,0,,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,1.1,New Zealand,Sri Lanka,SW Bates,GE Plimmer,SIP Fernando,0,0,,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,1.2,New Zealand,Sri Lanka,SW Bates,GE Plimmer,SIP Fernando,0,0,,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,1.3,New Zealand,Sri Lanka,SW Bates,GE Plimmer,SIP Fernando,0,0,,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,1.4,New Zealand,Sri Lanka,SW Bates,GE Plimmer,SIP Fernando,1,0,,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,1.5,New Zealand,Sri Lanka,GE Plimmer,SW Bates,SIP Fernando,0,0,,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,1.6,New Zealand,Sri Lanka,GE Plimmer,SW Bates,SIP Fernando,0,0,,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,2.1,New Zealand,Sri Lanka,SW Bates,GE Plimmer,WGAKK Kulasuriya,0,0,,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,2.2,New Zealand,Sri Lanka,SW Bates,GE Plimmer,WGAKK Kulasuriya,0,0,,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,2.3,New Zealand,Sri Lanka,SW Bates,GE Plimmer,WGAKK Kulasuriya,0,0,,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,2.4,New Zealand,Sri Lanka,SW Bates,GE Plimmer,WGAKK Kulasuriya,0,0,,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,2.5,New Zealand,Sri Lanka,SW Bates,GE Plimmer,WGAKK Kulasuriya,1,0,,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,2.6,New Zealand,Sri Lanka,GE Plimmer,SW Bates,WGAKK Kulasuriya,0,0,,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,3.1,New Zealand,Sri Lanka,SW Bates,GE Plimmer,SIP Fernando,0,0,,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,3.2,New Zealand,Sri Lanka,SW Bates,GE Plimmer,SIP Fernando,2,0,,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,3.3,New Zealand,Sri Lanka,SW Bates,GE Plimmer,SIP Fernando,0,0,,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,3.4,New Zealand,Sri Lanka,SW Bates,GE Plimmer,SIP Fernando,0,0,,,,,,run out,SW Bates,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,3.5,New Zealand,Sri Lanka,EMA McLeod,GE Plimmer,SIP Fernando,0,0,,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,3.6,New Zealand,Sri Lanka,EMA McLeod,GE Plimmer,SIP Fernando,0,1,1,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,3.7,New Zealand,Sri Lanka,EMA McLeod,GE Plimmer,SIP Fernando,0,0,,,,,,,,,
1443569,2024/25,2025-03-07,"Saxton Oval, Nelson",1,4.1,New Zealand,Sri Lanka,GE Plimmer,EMA McLeod,WGAKK Kulasuriya,0,0,,,,,,,,,
