match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1430818,2024,2024-09-09,"Civil Service Cricket Club, Stormont, Belfast",1,0.1,England,Ireland,TT Beaumont,EL Lamb,O Prendergast,1,0,,,,,,,,,
1430818,2024,2024-09-09,"Civil Service Cricket Club, Stormont, Belfast",1,0.2,England,Ireland,EL Lamb,TT Beaumont,O Prendergast,2,0,,,,,,,,,
1430818,2024,2024-09-09,"Civil Service Cricket Club, Stormont, Belfast",1,0.3,England,Ireland,EL Lamb,TT Beaumont,O Prendergast,0,0,,,,,,,,,
1430818,2024,2024-09-09,"Civil Service Cricket Club, Stormont, Belfast",1,0.4,England,Ireland,EL Lamb,TT Beaumont,O Prendergast,0,0,,,,,,,,,
1430818,2024,2024-09-09,"Civil Service Cricket Club, Stormont, Belfast",1,0.5,England,Ireland,EL Lamb,TT Beaumont,O Prendergast,1,0,,,,,,,,,
1430818,2024,2024-09-09,"Civil Service Cricket Club, Stormont, Belfast",1,0.6,England,Ireland,TT Beaumont,EL Lamb,O Prendergast,1,0,,,,,,,,,
1430818,2024,2024-09-09,"Civil Service Cricket Club, Stormont, Belfast",1,1.1,England,Ireland,TT Beaumont,EL Lamb,A Tector,0,1,1,,,,,,,,
1430818,2024,2024-09-09,"Civil Service Cricket Club, Stormont, Belfast",1,1.2,England,Ireland,TT Beaumont,EL Lamb,A Tector,0,0,,,,,,,,,
1430818,2024,2024-09-09,"Civil Service Cricket Club, Stormont, Belfast",1,1.3,England,Ireland,TT Beaumont,EL Lamb,A Tector,0,0,,,,,,,,,
1430818,2024,2024-09-09,"Civil Service Cricket Club, Stormont, Belfast",1,1.4,England,Ireland,TT Beaumont,EL Lamb,A Tector,4,0,,,,,,,,,
1430818,2024,2024-09-09,"Civil Service Cricket Club, Stormont, Belfast",1,1.5,England,Ireland,TT Beaumont,EL Lamb,A Tector,0,0,,,,,,,,,
1430818,2024,2024-09-09,"Civil Service Cricket Club, Stormont, Belfast",1,1.6,England,Ireland,TT Beaumont,EL Lamb,A Tector,0,1,1,,,,,,,,
1430818,2024,2024-09-09,"Civil Service Cricket Club, Stormont, Belfast",1,1.7,England,Ireland,TT Beaumont,EL Lamb,A Tector,0,0,,,,,,,,,
1430818,2024,2024-09-09,"Civil Service Cricket Club, Stormont, Belfast",1,1.8,England,Ireland,TT Beaumont,EL Lamb,A Tector,0,0,,,,,,,,,
1430818,2024,2024-09-09,"Civil Service Cricket Club, Stormont, Belfast",1,2.1,England,Ireland,EL Lamb,TT Beaumont,O Prendergast,0,0,,,,,,,,,
1430818,2024,2024-09-09,"Civil Service Cricket Club, Stormont, Belfast",1,2.2,England,Ireland,EL Lamb,TT Beaumont,O Prendergast,0,0,,,,,,,,,
