match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,0.1,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,0.2,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,0.3,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,4,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,0.4,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,0.5,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,0.6,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,1.1,India,West Indies,Pratika Rawal,S Mandhana,HK Matthews,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,1.2,India,West Indies,Pratika Rawal,S Mandhana,HK Matthews,1,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,1.3,India,West Indies,S Mandhana,Pratika Rawal,HK Matthews,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,1.4,India,West Indies,S Mandhana,Pratika Rawal,HK Matthews,1,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,1.5,India,West Indies,Pratika Rawal,S Mandhana,HK Matthews,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,1.6,India,West Indies,Pratika Rawal,S Mandhana,HK Matthews,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,2.1,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,2.2,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,2.3,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,2.4,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,2.5,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,2,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,2.6,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,1,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,3.1,India,West Indies,S Mandhana,Pratika Rawal,HK Matthews,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,3.2,India,West Indies,S Mandhana,Pratika Rawal,HK Matthews,4,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,3.3,India,West Indies,S Mandhana,Pratika Rawal,HK Matthews,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,3.4,India,West Indies,S Mandhana,Pratika Rawal,HK Matthews,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,3.5,India,West Indies,S Mandhana,Pratika Rawal,HK Matthews,1,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,3.6,India,West Indies,Pratika Rawal,S Mandhana,HK Matthews,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,4.1,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,4.2,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,4.3,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,4.4,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,0,1,1,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,4.5,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,4.6,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,1,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,4.7,India,West Indies,Pratika Rawal,S Mandhana,DJS Dottin,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,5.1,India,West Indies,S Mandhana,Pratika Rawal,HK Matthews,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,5.2,India,West Indies,S Mandhana,Pratika Rawal,HK Matthews,4,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,5.3,India,West Indies,S Mandhana,Pratika Rawal,HK Matthews,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,5.4,India,West Indies,S Mandhana,Pratika Rawal,HK Matthews,1,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,5.5,India,West Indies,Pratika Rawal,S Mandhana,HK Matthews,0,1,1,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,5.6,India,West Indies,Pratika Rawal,S Mandhana,HK Matthews,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,5.7,India,West Indies,Pratika Rawal,S Mandhana,HK Matthews,0,1,1,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,5.8,India,West Indies,Pratika Rawal,S Mandhana,HK Matthews,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,6.1,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,6.2,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,6.3,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,1,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,6.4,India,West Indies,Pratika Rawal,S Mandhana,DJS Dottin,0,1,1,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,6.5,India,West Indies,Pratika Rawal,S Mandhana,DJS Dottin,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,6.6,India,West Indies,Pratika Rawal,S Mandhana,DJS Dottin,1,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,6.7,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,7.1,India,West Indies,Pratika Rawal,S Mandhana,HK Matthews,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,7.2,India,West Indies,Pratika Rawal,S Mandhana,HK Matthews,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,7.3,India,West Indies,Pratika Rawal,S Mandhana,HK Matthews,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,7.4,India,West Indies,Pratika Rawal,S Mandhana,HK Matthews,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,7.5,India,West Indies,Pratika Rawal,S Mandhana,HK Matthews,1,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,7.6,India,West Indies,S Mandhana,Pratika Rawal,HK Matthews,1,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,8.1,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,8.2,India,West Indies,S Mandhana,Pratika Rawal,DJS Dottin,1,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,8.3,India,West Indies,Pratika Rawal,S Mandhana,DJS Dottin,0,0,,,,,,,,,
1459894,2024/25,2024-12-22,"Kotambi Stadium, Vadodara",1,8.4,India,West Indies,Pratika Rawal,S Mandhana,DJS Dottin,0,0,,,,,,,,,
